1E+00,-4.6427649E-01,-5.5504787E-01,-8.428431E-01,-8.6589548E-01,-9.3639631E-01,-8.1726995E-01,-2.6361216E-01,-1.2580483E+00,-1.2503934E+00,-9.1830825E-01,-9.2210226E-01,-9.8448828E-01,-1.2880511E+00,-1.14346E+00,-1.0488611E+00,-3.6538582E-01,-6.913952E-01,-9.8055025E-01,-9.9133601E-01,-8.8708673E-01,-1.109881E+00,-7.687248E-01,-1.0102962E+00,-8.4699606E-01,-1.3277464E+00,-7.129093E-01,-1.2977275E+00,1.3314643E+00,9.357379E-01,1.2360468E+00,1.0560677E+00,9.1074495E-01,1.3713479E+00,9.3705876E-01,9.1029198E-01,9.3108664E-01,1.4937796E+00,1.3192656E+00,1.2190887E+00,9.4836262E-01,1.6902251E-01,9.7739879E-01,1.2301476E+00,5.7156683E-01,7.5134091E-01,9.6185121E-01,7.813122E-01,1.1044295E+00,1.0003177E+00,5.507251E-01,2.688748E-01,1.1255209E+00,1.0758635E+00,1.071738E+00,1.1544819E+00,7.5940186E-01,1.511864E-01,1.0202768E+00,1.2572739E+00,1.007149E+00,1.1624171E+00,8.2999734E-01,1.4850935E+00,1.1050903E+00,1.5393173E+00,1.1156157E+00,1.8913625E+00,1.3900586E+00,1.1566925E+00,1.5148579E+00,1.6335918E+00,8.102606E-01,6.7666423E-01,7.093935E-01,1.3614136E+00,1.3123797E+00,5.9160823E-01,8.3192841E-01,1.0970562E+00,9.6495583E-01,9.2592252E-01,1.236138E+00,1.1216699E+00,9.34699E-01,1.2165038E+00,-1.6066345E+00,-5.9477544E-01,-7.5663256E-01,-5.6605888E-01,-6.4849922E-01,-6.5649255E-01,-5.3225104E-01,-1.1504817E-01,-5.7315237E-01,-5.4118282E-01,-7.0008673E-01,-1.198927E+00,-9.5269931E-01,-9.9828204E-01,-8.2499015E-01,-3.8078029E-01,-4.7659767E-01,-6.0136144E-01,-3.6936332E-01,-1.2990449E+00,-9.1839479E-01,-1.2648127E+00,-9.9193767E-01,-8.0557657E-01,-9.209508E-01,-3.6623347E-01,-3.4636283E-01,-1.0469164E+00,-9.1466684E-01,-9.1156991E-01,-9.8677519E-01,-1.2189544E+00,-5.2962015E-01,-1.3310856E+00,-1.0837E+00,-1.0179615E+00,-9.1602872E-01,-1.1342892E+00,-9.2022369E-01,-7.893615E-01,-6.3870583E-01,-9.6366425E-01,-1.2451691E+00
1E+00,-8.9697208E-01,-6.8568553E-01,-1.3513818E+00,-1.4586668E+00,-1.1653456E+00,-1.4039293E+00,-1.8217996E+00,-8.3160109E-01,-1.0163124E+00,-8.035304E-01,-1.2595048E+00,-1.1392341E+00,-8.7865203E-01,-1.5487249E+00,-9.241581E-01,-1.3954822E+00,7.7660864E-01,1.1007268E+00,1.1898043E+00,3.7514764E-01,9.4718837E-01,8.037129E-01,1.1572852E+00,8.8679201E-01,1.0371525E+00,8.1501468E-01,7.9083989E-01,5.4121132E-01,8.5833113E-01,6.733739E-01,4.4458719E-01,-1.2183138E-01,9.1967102E-01,8.9427478E-01,8.0638547E-01,5.112767E-01,1.3442117E+00,5.2779297E-01,8.7990115E-01,4.6565962E-01,1.2067151E+00,1.1078581E+00,4.5690166E-01,1.1775873E+00,1.0002784E+00,4.7618669E-01,5.4943551E-02,4.4948949E-01,1.3881744E+00,9.6731215E-01,9.35913E-01,8.3772833E-01,9.1058116E-01,1.3660553E+00,1.0687999E+00,7.5227263E-01,5.7201394E-01,1.0940482E+00,6.4761495E-01,5.2963184E-01,4.9755932E-01,5.2642423E-01,1.1162464E+00,6.6113631E-01,1.2357508E+00,3.1843227E-01,8.3835116E-01,7.4050564E-01,2.0784929E-02,1.0730881E+00,5.8364943E-01,5.2286438E-01,7.6806246E-01,2.7951249E-02,5.3486554E-01,1.1600764E+00,6.7329933E-01,5.1511586E-01,7.3101048E-01,5.570519E-01,6.7391781E-01,7.3782329E-01,7.5758656E-01,6.1341014E-01,8.4436953E-01,2.3092281E-01,8.1072267E-01,4.6563657E-01,1.0585618E+00,1.0508045E+00,2.6099808E-01,5.2559198E-01,7.4542894E-01,1.2730537E+00,-1.4380408E+00,-1.0470122E+00,-1.2866546E+00,-1.4821578E+00,-1.5307109E+00,-7.8511009E-01,-9.609462E-01,-1.1873674E+00,-1.2784164E+00,-1.6042832E+00,-1.0709812E+00,-1.6754713E+00,-1.3659584E+00,-7.5949943E-01,-1.2358024E+00,-9.2424488E-01,-4.2304976E-01,-7.9458906E-01,-5.6249325E-01,-1.149179E+00,-1.5818938E+00,-1.776748E+00,-1.0813674E+00,-1.7331049E+00,-1.0625534E+00,-1.5686762E+00,-1.3640403E+00,-1.1551774E+00,-9.9586114E-01,-1.1637529E+00,-9.1652327E-01,-5.8209806E-01,-1.2590094E+00,-1.3925241E+00
1E+00,-4.6469596E-01,-5.6773891E-01,-3.2022764E-02,-6.3504562E-01,-6.0282554E-01,-2.6685628E-01,-2.6706128E-01,-9.310423E-01,-4.4938186E-01,-7.21342E-01,-3.9727192E-01,-9.6212589E-01,-1.4206669E+00,-7.8343411E-01,-4.6238569E-01,-1.1762238E+00,-5.0163816E-01,-5.84869E-01,-5.7916338E-01,-9.2129812E-01,-7.1637765E-01,-5.4778741E-01,-9.9084424E-01,-1.464663E-01,-7.2003478E-01,1.158976E+00,6.7671541E-01,1.4286689E+00,1.4453657E+00,1.3205576E+00,1.4358162E+00,1.6939661E+00,1.4803887E+00,1.4028043E+00,1.8014574E+00,1.5814726E+00,1.5377314E+00,1.3303783E+00,1.0161996E+00,1.4841267E+00,1.5328158E+00,1.0457726E+00,1.4242055E+00,1.0835608E+00,1.5208966E+00,1.2577513E+00,1.749913E+00,1.2473777E+00,1.0419142E+00,9.4787535E-01,1.0744766E+00,9.034059E-01,1.5118825E+00,1.3927594E+00,1.3001539E+00,8.3813719E-01,1.2572091E+00,1.2913822E+00,9.3309089E-01,1.1321494E+00,1.298867E+00,1.0872863E+00,8.8443021E-01,1.7116547E+00,1.8816051E+00,2.0142497E+00,1.3582739E+00,1.7428998E+00,-1.9463403E-01,-6.9161289E-01,-7.8410605E-01,-1.0456777E+00,-9.1260367E-01,-6.3809814E-01,-5.1336585E-01,-7.1901813E-01,-6.2510201E-01,-1.0947156E+00,-4.0827834E-01,-8.4970078E-01,-3.4610102E-01,-5.330766E-01,-2.9911195E-01,-9.5372887E-01,-1.016798E+00,-6.437622E-01,-1.8258826E-01,-5.9371171E-01,-9.5491166E-01,-8.3566602E-01,-6.8534801E-02,-9.9655287E-01,-5.7530227E-01,-8.7850965E-01,-5.7300108E-01,-1.3124475E+00,-7.6434711E-01,-1.298105E+00,-6.6551315E-01,-1.1346855E+00,-7.5601977E-01,-2.016297E-01,-5.2347124E-01,-5.4736059E-01,-6.4955961E-01,-5.0296123E-01,-1.0486008E+00,-4.2731485E-01,-5.2852383E-01,-3.7242231E-01,-5.3581141E-01,-1.0670652E+00,-2.7533836E-01,-1.2613407E+00,-6.4488319E-01,-6.4730097E-01,-6.1908114E-01,-1.5555533E+00,-2.8672132E-01,-6.3715759E-01,-1.5526015E-01,-6.8812931E-01,-8.8560876E-01,-7.6623926E-01,-8.6531525E-01,-2.844857E-01,-6.8788913E-01,-8.8760835E-01
3E+00,-1.8718975E-01,-6.2080772E-01,-8.156607E-01,-5.2139796E-01,-7.904229E-01,-9.6751744E-01,-1.4870063E+00,-2.7788714E-01,-8.3507474E-01,5.0591042E-02,-8.1116835E-01,-1.2260083E+00,-6.6836044E-01,-7.766806E-01,6.4061697E-02,-1.2536498E+00,-7.8899054E-01,-9.3422178E-01,-1.093595E+00,-6.0790424E-01,-7.0272797E-01,1.8322662E-02,2.9755749E+00,2.6772836E+00,2.3958002E+00,1.4215092E+00,1.977175E+00,2.5777637E+00,1.7979973E+00,2.0809778E+00,2.4283404E+00,2.0555506E+00,1.8967239E+00,1.5432423E+00,1.4445971E+00,1.8116056E+00,1.9956928E+00,1.2824535E+00,1.1622186E+00,6.3753639E-01,1.1706085E+00,1.9631356E+00,7.7109913E-01,1.3564084E+00,1.0688878E+00,9.6622252E-01,6.3150802E-01,1.3243248E+00,5.7754829E-01,6.1924619E-01,7.0973118E-01,7.1686112E-01,6.4235197E-02,7.860755E-01,4.293552E-01,-1.2929447E-01,2.6692621E-01,-2.2292191E-01,-5.2256375E-01,-1.557771E-01,-9.8339485E-01,-1.7329176E-01,-1.129916E-01,6.8609936E-02,6.2064246E-02,-9.8737725E-01,-1.5782312E-01,-8.7530832E-01,-6.6774572E-01,-7.5006786E-01,-6.4379824E-01,-2.2634059E-01,-1.0331616E+00,-1.097429E+00,-7.9633469E-02,-6.9675432E-01,-1.2881874E-01,-3.8258671E-01,-6.2352101E-01,8.2143312E-02,-6.0174991E-01,-8.0802295E-01,-6.8654657E-01,-7.5632934E-01,2.5401883E-01,1.6849676E-01,-8.9879383E-01,3.1496567E-01,-6.4039093E-01,5.4908869E-02,-1.0610227E+00,-1.1451285E-01,-4.2844578E-01,-2.2686661E-01,-5.4112199E-01,-5.3973069E-01,-1.4083218E-01,-1.0528451E+00,-3.1281577E-02,-2.9194234E-01,-3.3121468E-01,-8.4529663E-01,-3.2301285E-01,-1.7707148E+00,-3.5247098E-01,-8.0546958E-01,-1.1035997E+00,4.32535E-02,-1.4961907E-01,-1.1649553E-01,-3.0163771E-01,6.8454403E-01,-8.6974124E-01,-2.3256939E-01,-9.9145246E-02,-6.2664079E-01,-6.7594493E-01,-1.3114944E-01,-9.0861539E-01,-7.2628649E-01,1.8377755E-01,-7.3744409E-01,-1.1139967E+00,-3.9398661E-01,-5.878895E-01,-6.0823187E-01,-6.3646459E-01,-3.4902865E-01
2E+00,-1.1360166E+00,-1.3191953E+00,-1.8446238E+00,-7.8869178E-01,-2.517154E-01,-1.4876032E+00,-6.6876407E-01,-3.4036037E-01,-1.0463815E+00,-3.1221353E-01,-1.0314417E+00,-1.200578E+00,-6.5047603E-01,-1.6195842E+00,-4.1275132E-01,-1.0506705E+00,-1.1751243E+00,-4.2783798E-01,-1.2002837E+00,-5.8726538E-01,-1.1734667E+00,-3.1876559E-01,-1.7099666E+00,-1.6916216E+00,-1.0547829E+00,-1.3315449E+00,-6.8978191E-01,-7.4499051E-01,-9.8390993E-01,-1.191218E+00,-5.4900341E-01,5.8491821E-01,-5.9228439E-01,-7.627931E-01,-2.8296076E-01,-4.3538394E-01,1.2619921E-01,-3.2895937E-01,-1.4540955E+00,-5.2808624E-01,-9.0953766E-02,7.9060275E-02,-1.1441439E+00,-1.0339176E+00,-4.5585968E-01,-5.3545457E-01,-1.334809E-01,-2.3433913E-01,5.169767E-02,7.0200814E-01,2.3651687E-01,4.5185518E-01,-7.2237534E-01,-1.2432526E+00,4.6189042E-01,5.3188484E-01,3.6115854E-01,3.5405192E-02,3.1540263E-01,5.3942624E-01,1.8157946E-01,-3.8117853E-01,-3.8683201E-02,5.8428663E-01,-3.2397229E-01,2.8542624E-02,-1.1024854E-01,-9.0853585E-02,3.4444066E-01,2.9367315E-01,7.6985943E-01,4.6189843E-01,2.5674241E-01,1.1647008E+00,6.1771557E-01,-2.402001E-01,6.7361208E-01,2.0979055E-01,7.5110981E-01,1.0555208E+00,-1.9858418E-02,4.1397862E-01,9.5529261E-01,3.0307209E-01,2.2678269E-01,1.2696688E+00,1.0237819E+00,6.1068148E-01,6.2766564E-01,8.0483652E-01,1.2576258E+00,2.7824332E-01,1.0116593E+00,9.481706E-01,1.3131494E+00,1.0568914E+00,8.6802673E-01,6.7285114E-01,1.1699006E+00,2.1533316E+00,1.7303024E+00,1.7757813E+00,1.3131522E+00,1.7217679E+00,1.3942813E+00,1.6833179E+00,1.6204521E+00,1.0843436E+00,1.2366574E+00,1.5008807E+00,1.2621757E+00,1.4077033E+00,1.0258798E+00,1.9108007E+00,1.5197333E+00,1.5488365E+00,1.8204821E+00,-1.5965186E+00,-1.182911E+00,-1.0735136E+00,-1.6113624E+00,-1.0643404E+00,-9.7073635E-01,-8.2728087E-01,-9.5353773E-01,-1.2701854E+00,-1.7427579E+00,-9.2594391E-01
2E+00,-5.6870868E-01,-8.8811805E-01,-4.7976584E-02,-3.8036109E-02,-4.8306827E-01,-1.0946887E+00,-9.5345287E-01,-3.0006881E-02,-7.9545456E-01,-5.1445458E-01,-7.1876142E-01,-5.1627228E-01,-1.0740292E+00,-4.3143528E-01,-7.0491401E-01,8.1199243E-02,-1.8071334E-01,-4.1380542E-01,-1.2541398E+00,6.2861272E-01,1.0925689E-01,-4.0352451E-01,2.9848983E-01,-1.0170097E+00,1.060293E-01,-3.2393784E-01,-8.8263273E-01,-7.8209774E-02,-4.7673375E-01,3.0925792E-01,-6.8720484E-01,-4.7918279E-02,4.3894441E-02,-2.4588905E-01,1.4838271E+00,4.7106999E-01,-2.2834216E-01,6.2188246E-01,8.5074754E-01,4.4598501E-01,6.7410028E-01,4.381375E-01,1.3025001E+00,1.5158618E+00,1.0840099E+00,5.290753E-01,1.0051872E+00,1.2504343E+00,1.8793513E+00,1.2464359E+00,9.7652281E-01,1.0508488E+00,1.7077134E+00,7.7998733E-01,8.08501E-01,1.9589051E+00,2.5223094E+00,1.6504349E+00,1.9575071E+00,1.9149208E+00,1.9881925E+00,2.3885283E+00,2.6563402E+00,3.2445649E+00,2.5338502E+00,2.2126811E+00,-5.0017997E-01,1.3632626E-01,-1.441732E-01,1.0614366E-01,-8.6865892E-02,-1.2128345E+00,5.2023116E-02,2.8845924E-01,-1.779425E+00,-5.1452533E-01,-6.1662303E-01,-1.0129302E+00,1.2700365E-01,-9.401846E-01,-5.7215784E-01,-4.926672E-01,-1.154128E+00,-5.546875E-01,-1.4167936E+00,-7.2366355E-01,-4.996501E-01,-1.5871588E-01,-2.1429563E-02,-1.1397757E-01,-1.606342E+00,-4.3054809E-01,-5.4970458E-02,-1.4477832E+00,4.0901319E-02,-1.2090535E+00,-6.6597733E-01,1.7587064E-01,-1.07419E+00,-1.1357511E+00,-8.5132687E-01,-4.7887339E-01,-1.2767027E+00,1.9725047E-02,-3.69314E-01,-8.2186455E-01,-8.0150441E-01,-1.7233083E-01,-6.0426942E-01,-4.4592446E-01,-4.4231209E-01,5.5312883E-03,-9.6598956E-01,-7.8308797E-02,-5.3922905E-01,-6.0782592E-01,2.9041713E-02,4.3836515E-02,-9.9073975E-01,5.1837462E-01,-2.2856277E-01,-5.6528868E-01,-6.4299796E-01,-1.1094278E+00,-1.0109322E-01,-2.3394901E-01,-6.1982693E-01,-8.3061887E-02
1E+00,-9.6583857E-01,-1.6445832E+00,-1.8059354E+00,-1.4996576E+00,-9.2008793E-01,-1.1157058E+00,-6.5019532E-01,-9.1876634E-01,-1.234708E+00,-7.65662E-01,-1.2495334E+00,-1.7374618E+00,-1.5279887E+00,-7.9232916E-02,-1.7740892E+00,-1.4501069E+00,-9.725906E-01,-1.1061039E+00,-5.8549992E-01,6.5617666E-01,9.4089133E-01,1.2330073E-01,9.4435084E-01,9.6544329E-01,6.5410243E-01,1.1691103E+00,1.2845549E+00,3.4596186E-01,7.3807776E-01,2.7179429E-01,7.2811836E-01,7.9492296E-01,1.0091565E+00,7.691433E-01,1.1298219E+00,1.3305917E+00,8.2651334E-01,3.7205588E-01,9.8891143E-01,8.7252551E-01,7.3939406E-01,6.0514628E-01,9.9366561E-01,9.3322375E-01,1.4217209E+00,1.3159995E+00,1.2065395E+00,1.1228118E+00,7.358093E-01,5.1280187E-01,8.5147774E-01,5.1404509E-01,2.0156864E-01,1.6538373E+00,1.036961E+00,1.1578274E+00,7.0534037E-01,9.8197564E-01,6.789268E-01,5.9665527E-01,1.3834939E+00,1.0100946E+00,6.4604429E-01,6.9310586E-01,4.970414E-01,7.2706147E-01,6.1521183E-01,1.4007762E+00,8.6912179E-01,6.3835202E-01,8.6642328E-01,6.384956E-01,7.0404453E-01,1.1363315E+00,1.2837752E+00,3.864867E-01,7.1874969E-01,7.1997736E-01,3.7895821E-01,4.9499763E-01,7.687245E-01,1.1050209E+00,6.9508478E-01,1.2433819E+00,6.0760536E-01,9.0821337E-01,7.0483591E-01,1.2331982E+00,8.8166856E-01,7.9020946E-01,-1.3857184E+00,-1.1628863E+00,-1.6174729E+00,-8.3018522E-01,-7.5270226E-01,-1.3356085E+00,-5.6848558E-01,-1.0947592E+00,-8.1530256E-01,-8.3135334E-01,-7.6034898E-01,-1.4364913E+00,-7.9126424E-01,-8.9178136E-01,-1.7557683E+00,-9.8050679E-01,-1.3844787E+00,-9.1328611E-01,-1.321919E+00,-9.8416647E-01,-8.4501669E-01,-3.7496782E-01,-5.0818539E-01,-8.9320976E-01,-1.2363849E+00,-8.3926403E-01,-7.4595696E-01,-7.7100499E-01,-1.0725346E+00,-1.0630339E+00,-1.3165634E+00,-7.357389E-01,-1.0521517E+00,-9.6046486E-01,-1.1335659E+00,-6.1034365E-01,-1.1652195E+00,-6.8589892E-01
3E+00,-2.6430177E-01,-2.9092547E-01,-5.9856716E-01,-5.1886312E-01,-4.8859389E-01,-4.0709142E-01,-1.0714885E+00,-1.0957057E+00,-5.8450283E-01,-1.0579088E+00,-1.2733656E+00,-5.4356665E-01,-7.1343161E-01,-7.0303256E-01,-7.4443222E-01,1.9816132E+00,1.6268814E+00,1.8749989E+00,2.4378736E+00,1.4256901E+00,1.6729608E+00,1.6064739E+00,1.9180064E+00,1.6707558E+00,2.5869829E+00,2.8834608E+00,1.6354691E+00,8.7473842E-01,1.921256E+00,1.0056443E+00,1.594676E+00,1.7274531E+00,1.5024944E+00,1.9561263E+00,1.0552201E+00,1.0246788E+00,6.5256714E-01,5.9614373E-01,1.6412489E+00,4.5529184E-01,1.6680644E+00,1.4892405E+00,5.727659E-01,1.0415091E+00,5.0031883E-01,3.3889612E-01,5.2844496E-01,-6.1851504E-01,1.4136337E-01,9.6112478E-01,4.253932E-01,2.4802186E-01,9.2684596E-01,-7.0188438E-02,3.6451597E-01,-4.7655087E-01,6.2904738E-01,9.0695739E-01,-9.6148713E-02,-7.7196287E-01,-4.8605278E-02,-3.4020231E-01,-4.6102363E-01,-7.7281108E-01,-2.4257945E-01,1.5549482E-01,-2.5178655E-01,-3.0365765E-01,4.3418061E-01,-6.9933904E-01,-6.1802117E-01,3.7750898E-01,-1.3355021E+00,-3.697338E-01,-5.588992E-01,-2.1277602E-01,-9.1734999E-01,-8.208569E-01,-5.5675262E-01,2.3776249E-01,-2.5729069E-01,-7.700356E-01,-1.2469113E-01,-2.7058094E-01,-7.3298115E-01,-2.2955199E+00,-5.2340239E-01,-5.4268575E-01,-7.2565473E-01,-2.7888823E-01,-5.8308652E-01,-9.2216736E-01,-6.5728573E-01,-4.9785969E-01,-5.3204225E-01,-3.3290734E-01,-1.346463E+00,-2.5208281E-01,-1.863708E-03,-1.1735002E+00,-8.4336973E-02,-1.7855893E-01,-2.6426014E-01,-5.5089842E-01,-8.3157774E-01,-3.8986338E-01,-9.1872075E-01,-6.140899E-01,-3.6568329E-01,-1.3958669E+00,-1.3833928E+00,-2.2620111E-01,1.9321364E-01,-4.9249554E-01,-1.1573979E+00,-7.7052701E-01,-8.282208E-01,-8.3609388E-01,-1.1660852E+00,-1.9188009E-01,-1.2291072E-01,-7.0074636E-01,-5.8787039E-01,-7.6991747E-01,1.9209267E-01,-1.4431544E+00,-1.0394812E+00,-6.3120869E-01
2E+00,-8.0371556E-01,-4.8160532E-02,-1.2992782E+00,-1.0722798E+00,-1.004018E+00,-5.1145233E-01,-1.1732155E+00,-4.2206193E-01,-7.7931962E-01,-1.0305855E+00,-9.3986722E-01,-3.1624486E-01,-1.0157915E+00,-8.3954942E-01,-8.8175329E-01,-5.2385893E-01,-1.4943161E+00,-9.7704229E-01,-1.1854062E+00,-5.3754605E-01,-9.0970421E-01,-9.9280885E-01,-1.4404907E-01,-4.1761158E-01,-9.2892552E-01,-9.8542965E-01,-7.4808792E-01,-1.1212723E+00,-5.9163954E-01,-5.7610482E-01,-3.4304568E-01,-1.9215621E-01,-6.3897524E-01,5.817203E-02,3.9465613E-01,1.4286705E-01,-7.212354E-01,-4.7093988E-01,-5.0914576E-01,6.2108359E-01,3.1205825E-01,-6.4008943E-01,1.2299694E-01,-3.7004147E-01,2.2541113E-01,-3.3374307E-01,-2.3195265E-01,1.92395E-01,8.3494802E-01,8.0722088E-01,4.1289603E-01,5.3196335E-01,6.6785425E-02,4.7771411E-01,8.4441627E-01,-1.1677841E-01,1.6858442E+00,-9.2232764E-02,1.4620247E+00,5.8319725E-01,7.6024985E-01,8.9615231E-01,1.0448882E+00,1.5225677E+00,1.3318418E-01,8.5029089E-01,1.1278408E+00,5.7158159E-01,1.2333739E+00,9.3537058E-01,1.0485428E-01,1.6569312E+00,1.4805752E+00,1.217933E+00,1.6881445E+00,1.3160911E+00,1.1768394E+00,7.5154982E-01,1.6960512E+00,1.2029986E+00,2.2688814E+00,1.5618377E+00,1.1802266E+00,1.507661E+00,1.574161E+00,2.2195771E+00,1.9527089E+00,1.5847928E+00,1.400484E+00,2.4219723E+00,1.9790782E+00,1.5745662E+00,1.8392649E+00,-3.9215454E-01,-6.2550815E-01,-1.3916833E+00,-6.0842231E-01,-7.6520138E-01,-9.2756696E-01,-1.0459406E+00,-8.9982213E-01,7.9994621E-03,-1.0655061E+00,-2.5011661E-01,-5.5861856E-01,-6.5189897E-01,2.8629425E-02,-8.123752E-01,-7.9399811E-01,-1.0074848E+00,-7.2315972E-01,-6.2681193E-01,-4.8690741E-01,-2.7488328E-01,-7.6919638E-01,-9.236149E-01,-1.1266212E+00,-5.4434835E-02,-1.8488276E+00,-5.4943211E-01,-9.6826931E-01,-3.5398297E-01,-5.9589164E-01,-6.0619449E-01,-8.6444414E-01,-7.0619191E-01,-1.3886558E+00,-6.5071018E-01
1E+00,-1.1864222E+00,-8.9319697E-01,-9.7773692E-01,-6.3410927E-01,-1.3848198E+00,-1.2719261E+00,-1.2121711E+00,-1.4527917E+00,-9.3441701E-01,-1.1184247E+00,-1.2555297E+00,-5.5306942E-01,-8.4833881E-01,-5.9113391E-01,-9.5791379E-01,-1.1294229E+00,-9.333856E-01,-5.8903566E-01,-5.8371528E-01,-1.1014271E+00,9.5476609E-01,4.677592E-01,7.0443666E-01,5.7508016E-01,7.102151E-01,9.1155929E-01,1.2105112E+00,3.6599212E-01,9.0830843E-01,8.7728523E-01,1.1673055E+00,6.3502291E-01,6.9802271E-01,1.0381243E+00,1.241403E+00,1.1632207E+00,1.5124796E+00,8.1784859E-01,6.6386613E-01,1.7044564E+00,7.5935581E-01,7.499706E-01,8.3270427E-01,1.2227109E+00,9.0232881E-01,1.1781278E+00,5.4886681E-01,5.6644203E-01,7.6870242E-01,1.0623493E+00,1.8623487E-01,-1.1948312E-01,9.5585314E-01,5.1158409E-01,1.462712E+00,1.1588606E+00,7.5850279E-01,4.5966952E-01,9.8474029E-01,8.0175065E-01,1.7173295E+00,9.307224E-01,1.0411007E+00,1.4962874E+00,1.2666155E+00,7.3145943E-01,1.0237892E+00,9.3556412E-01,3.9382371E-01,1.1901373E+00,8.5285641E-01,8.9362806E-01,3.5903731E-01,3.5618625E-01,8.6502129E-01,7.4456223E-01,1.5008393E+00,1.4479109E+00,4.9838391E-01,4.3684546E-01,9.3109738E-01,9.0552032E-01,5.5607449E-01,9.899975E-01,8.946919E-01,1.5009818E+00,7.706914E-01,7.5863546E-01,-1.1436141E+00,-1.0805613E+00,-9.5205716E-01,-1.2515097E+00,-9.1261756E-01,-1.0911168E+00,-8.2779204E-01,-1.0440469E+00,-6.5014E-01,-1.0914775E+00,-3.1658968E-01,-4.31276E-01,-7.7623122E-01,-1.2922831E+00,-1.4572163E+00,-1.0416015E+00,-1.1288245E+00,-7.7138566E-01,-9.1691058E-01,-6.1768064E-01,-3.3805487E-01,-7.9184475E-01,-1.0550173E+00,-1.5572912E+00,-1.3470454E+00,-1.4064534E+00,-1.2348963E+00,-1.1200534E+00,-7.2825908E-01,-1.1416243E+00,-8.5689341E-01,-1.217625E+00,-8.2365374E-01,-1.2804516E+00,-1.589396E+00,-9.9829383E-01,-8.1079982E-01,-9.8159057E-01,-1.2784443E+00,-1.1078289E+00
