YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Champaign, OH",39021,37297,3041,8.0,7406
1997-01-01,"Champaign, OH",39021,40807,2877,7.5,7529
1998-01-01,"Champaign, OH",39021,42582,3039,7.9,7523
1999-01-01,"Champaign, OH",39021,41988,3393,8.8,7594
2000-01-01,"Champaign, OH",39021,44220,2996,7.8,7627
2001-01-01,"Champaign, OH",39021,43505,3241,8.4,7666
2002-01-01,"Champaign, OH",39021,43320,3135,8.0,7610
2003-01-01,"Champaign, OH",39021,44274,3209,8.2,7670
2004-01-01,"Champaign, OH",39021,44642,3476,8.9,7661
2005-01-01,"Champaign, OH",39021,47604,3513,9.1,7843
2006-01-01,"Champaign, OH",39021,43866,4322,11.1,7916
2007-01-01,"Champaign, OH",39021,47384,4234,11.0,7950
2008-01-01,"Champaign, OH",39021,47225,4575,11.8,7993
2009-01-01,"Champaign, OH",39021,49500,3963,10.2,8098
2010-01-01,"Champaign, OH",39021,46117,4699,12.0,7983
2011-01-01,"Champaign, OH",39021,50570,4191,10.0,8099
2012-01-01,"Champaign, OH",39021,47334,4769,12.0,8080
2013-01-01,"Champaign, OH",39021,50158,4502,11.0,8137
2014-01-01,"Champaign, OH",39021,48645,4818,12.0,8144
2015-01-01,"Champaign, OH",39021,50102,4726,12.0,8180
2016-01-01,"Champaign, OH",39021,49543,4900,12.0,8195
2017-01-01,"Champaign, OH",39021,50305,4890,12.0,8221
2018-01-01,"Champaign, OH",39021,50175,4995,12.0,8238
2019-01-01,"Champaign, OH",39021,50612,5019,12.0,8259
