YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Hampton, SC",45049,23597,4741,24.6,4359
1997-01-01,"Hampton, SC",45049,25108,4639,23.9,4319
1998-01-01,"Hampton, SC",45049,26278,4409,22.8,4243
1999-01-01,"Hampton, SC",45049,27491,4006,20.3,4298
2000-01-01,"Hampton, SC",45049,29095,3947,20.0,4281
2001-01-01,"Hampton, SC",45049,27927,4208,21.5,4497
2002-01-01,"Hampton, SC",45049,27650,4286,21.6,4784
2003-01-01,"Hampton, SC",45049,28223,3819,19.4,3872
2004-01-01,"Hampton, SC",45049,29120,4276,21.6,4332
2005-01-01,"Hampton, SC",45049,31309,4664,23.9,4305
2006-01-01,"Hampton, SC",45049,31981,4559,23.4,4178
2007-01-01,"Hampton, SC",45049,33300,4138,21.3,4165
2008-01-01,"Hampton, SC",45049,36003,4524,23.4,4042
2009-01-01,"Hampton, SC",45049,32253,4912,25.4,3921
2010-01-01,"Hampton, SC",45049,32579,4930,25.0,4000
2011-01-01,"Hampton, SC",45049,32504,4905,25.0,4010
2012-01-01,"Hampton, SC",45049,32395,4886,25.0,4023
2013-01-01,"Hampton, SC",45049,32304,4865,25.0,4030
2014-01-01,"Hampton, SC",45049,32235,4848,25.0,4037
2015-01-01,"Hampton, SC",45049,32184,4833,25.0,4043
2016-01-01,"Hampton, SC",45049,32147,4821,25.0,4047
2017-01-01,"Hampton, SC",45049,32121,4811,24.0,4050
2018-01-01,"Hampton, SC",45049,32102,4803,24.0,4053
2019-01-01,"Hampton, SC",45049,32090,4797,24.0,4055
