YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Clay, IL",17025,26414,1826,12.6,2727
1997-01-01,"Clay, IL",17025,29330,1819,12.5,2738
1998-01-01,"Clay, IL",17025,30440,1823,12.7,3137
1999-01-01,"Clay, IL",17025,30689,1679,11.8,3185
2000-01-01,"Clay, IL",17025,32250,1668,12.0,2794
2001-01-01,"Clay, IL",17025,31502,1637,11.7,2725
2002-01-01,"Clay, IL",17025,31962,1741,12.4,2700
2003-01-01,"Clay, IL",17025,32759,1634,11.8,2610
2004-01-01,"Clay, IL",17025,34353,1673,12.1,2625
2005-01-01,"Clay, IL",17025,34224,1806,13.3,2593
2006-01-01,"Clay, IL",17025,34216,2140,15.7,2655
2007-01-01,"Clay, IL",17025,36401,1846,13.7,2607
2008-01-01,"Clay, IL",17025,39490,1866,13.8,2530
2009-01-01,"Clay, IL",17025,37055,1949,14.7,2894
2010-01-01,"Clay, IL",17025,38679,1850,14.0,2466
2011-01-01,"Clay, IL",17025,39033,1940,14.0,2434
2012-01-01,"Clay, IL",17025,39611,1982,15.0,2449
2013-01-01,"Clay, IL",17025,40173,1997,15.0,2462
2014-01-01,"Clay, IL",17025,40728,2003,15.0,2442
2015-01-01,"Clay, IL",17025,41260,2015,15.0,2410
2016-01-01,"Clay, IL",17025,41772,2033,15.0,2381
2017-01-01,"Clay, IL",17025,42271,2051,15.0,2361
2018-01-01,"Clay, IL",17025,42759,2066,16.0,2342
2019-01-01,"Clay, IL",17025,43235,2081,16.0,2323
