YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Lincoln, MS",28085,24073,6786,21.3,6118
1997,"Lincoln, MS",28085,25922,5664,17.7,5952
1998,"Lincoln, MS",28085,28100,5443,16.8,5957
1999,"Lincoln, MS",28085,27549,5963,18.1,5946
2000,"Lincoln, MS",28085,28877,5643,17.1,6123
2001,"Lincoln, MS",28085,28296,6033,18.2,5963
2002,"Lincoln, MS",28085,28865,6019,18.1,5952
2003,"Lincoln, MS",28085,30264,5890,17.7,5783
2004,"Lincoln, MS",28085,30667,6235,18.6,5885
2005,"Lincoln, MS",28085,31441,6895,20.8,6104
2006,"Lincoln, MS",28085,34577,6167,18.3,6272
2007,"Lincoln, MS",28085,36726,6236,18.4,6145
2008,"Lincoln, MS",28085,34050,7055,20.6,6207
2009,"Lincoln, MS",28085,38194,6475,19.0,6247
