YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Santa Barbara, CA",6083,36889,52105,13.8,56977
1997-01-01,"Santa Barbara, CA",6083,40232,55429,14.6,60027
1998-01-01,"Santa Barbara, CA",6083,42806,53935,14.1,62201
1999-01-01,"Santa Barbara, CA",6083,43211,50535,13.1,63322
2000-01-01,"Santa Barbara, CA",6083,46908,48031,12.4,64500
2001-01-01,"Santa Barbara, CA",6083,46279,47808,12.3,65429
2002-01-01,"Santa Barbara, CA",6083,46432,48142,12.4,66012
2003-01-01,"Santa Barbara, CA",6083,45713,50863,13.1,66489
2004-01-01,"Santa Barbara, CA",6083,46706,48475,12.5,67517
2005-01-01,"Santa Barbara, CA",6083,54721,48494,12.7,67551
2006-01-01,"Santa Barbara, CA",6083,53382,60724,15.8,67225
2007-01-01,"Santa Barbara, CA",6083,57741,47490,12.2,66490
2008-01-01,"Santa Barbara, CA",6083,60645,49422,12.7,66223
2009-01-01,"Santa Barbara, CA",6083,58555,58700,15.0,65920
2010-01-01,"Santa Barbara, CA",6083,60287,43516,10.0,65436
2011-01-01,"Santa Barbara, CA",6083,58125,46789,11.0,65566
2012-01-01,"Santa Barbara, CA",6083,57238,42460,10.0,65699
2013-01-01,"Santa Barbara, CA",6083,55619,43073,10.0,66028
2014-01-01,"Santa Barbara, CA",6083,54582,42572,10.0,66354
2015-01-01,"Santa Barbara, CA",6083,53738,43571,10.0,66674
2016-01-01,"Santa Barbara, CA",6083,53377,44471,11.0,66917
2017-01-01,"Santa Barbara, CA",6083,53346,45665,11.0,67075
2018-01-01,"Santa Barbara, CA",6083,53619,46647,11.0,67137
2019-01-01,"Santa Barbara, CA",6083,54058,47426,12.0,67119
