YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Harford, MD",24025,48967,11826,5.6,34775
1997-01-01,"Harford, MD",24025,52231,13841,6.4,36820
1998-01-01,"Harford, MD",24025,54852,12875,5.9,37709
1999-01-01,"Harford, MD",24025,55421,11944,5.5,38572
2000-01-01,"Harford, MD",24025,59083,11491,5.2,38909
2001-01-01,"Harford, MD",24025,59318,11081,4.9,39334
2002-01-01,"Harford, MD",24025,61054,12631,5.5,39520
2003-01-01,"Harford, MD",24025,61949,14914,6.4,39966
2004-01-01,"Harford, MD",24025,64025,15671,6.6,40200
2005-01-01,"Harford, MD",24025,65381,13470,5.7,40294
2006-01-01,"Harford, MD",24025,69253,11355,4.7,40212
2007-01-01,"Harford, MD",24025,72092,13331,5.6,39568
2008-01-01,"Harford, MD",24025,76620,13606,5.7,39172
2009-01-01,"Harford, MD",24025,75364,14948,6.2,38610
2010-01-01,"Harford, MD",24025,76880,15737,6.0,38420
2011-01-01,"Harford, MD",24025,78017,16063,6.0,38196
2012-01-01,"Harford, MD",24025,79017,16361,6.0,37975
2013-01-01,"Harford, MD",24025,79899,16642,6.0,37763
2014-01-01,"Harford, MD",24025,80673,16902,7.0,37563
2015-01-01,"Harford, MD",24025,81346,17138,7.0,37377
2016-01-01,"Harford, MD",24025,81928,17351,7.0,37207
2017-01-01,"Harford, MD",24025,82429,17540,7.0,37052
2018-01-01,"Harford, MD",24025,82856,17707,7.0,36912
2019-01-01,"Harford, MD",24025,83217,17853,7.0,36787
