YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Saluda, SC",45081,26595,2909,17.4,2300
1997-01-01,"Saluda, SC",45081,29005,2856,16.8,2226
1998-01-01,"Saluda, SC",45081,30300,2717,15.9,2224
1999-01-01,"Saluda, SC",45081,32565,2674,14.0,2155
2000-01-01,"Saluda, SC",45081,34087,2910,15.2,2161
2001-01-01,"Saluda, SC",45081,32359,3440,18.2,2254
2002-01-01,"Saluda, SC",45081,31324,3349,17.6,2200
2003-01-01,"Saluda, SC",45081,31614,2830,15.1,2193
2004-01-01,"Saluda, SC",45081,34771,2960,15.7,2201
2005-01-01,"Saluda, SC",45081,37245,3356,18.1,2149
2006-01-01,"Saluda, SC",45081,38742,3153,16.8,2120
2007-01-01,"Saluda, SC",45081,38968,3099,16.8,2182
2008-01-01,"Saluda, SC",45081,40295,3075,16.7,2131
2009-01-01,"Saluda, SC",45081,40819,3353,17.8,2100
2010-01-01,"Saluda, SC",45081,40771,3169,16.0,2126
2011-01-01,"Saluda, SC",45081,41416,3284,17.0,2119
2012-01-01,"Saluda, SC",45081,41740,3286,17.0,2115
2013-01-01,"Saluda, SC",45081,42065,3290,17.0,2112
2014-01-01,"Saluda, SC",45081,42387,3296,17.0,2109
2015-01-01,"Saluda, SC",45081,42697,3303,17.0,2106
2016-01-01,"Saluda, SC",45081,42993,3310,17.0,2104
2017-01-01,"Saluda, SC",45081,43274,3316,17.0,2101
2018-01-01,"Saluda, SC",45081,43539,3323,17.0,2099
2019-01-01,"Saluda, SC",45081,43791,3329,17.0,2096
