YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Charleston, SC",45019,33656,53098,18.9,44883
1997-01-01,"Charleston, SC",45019,35150,53275,16.8,43480
1998-01-01,"Charleston, SC",45019,36313,49321,15.4,43457
1999-01-01,"Charleston, SC",45019,36845,43329,14.3,44107
2000-01-01,"Charleston, SC",45019,39815,41832,13.7,43934
2001-01-01,"Charleston, SC",45019,38610,45031,14.6,43793
2002-01-01,"Charleston, SC",45019,38458,45416,14.5,44767
2003-01-01,"Charleston, SC",45019,39233,44862,14.1,43516
2004-01-01,"Charleston, SC",45019,39962,48523,15.0,44109
2005-01-01,"Charleston, SC",45019,42465,48988,15.5,43812
2006-01-01,"Charleston, SC",45019,43697,57103,17.8,42970
2007-01-01,"Charleston, SC",45019,47297,50505,15.2,41792
2008-01-01,"Charleston, SC",45019,50213,52004,15.4,42216
2009-01-01,"Charleston, SC",45019,46145,56163,16.4,42303
2010-01-01,"Charleston, SC",45019,47259,53664,15.0,42126
2011-01-01,"Charleston, SC",45019,47842,53680,15.0,42195
2012-01-01,"Charleston, SC",45019,48313,54266,16.0,42110
2013-01-01,"Charleston, SC",45019,48785,54799,16.0,41996
2014-01-01,"Charleston, SC",45019,49259,55212,16.0,41895
2015-01-01,"Charleston, SC",45019,49718,55584,16.0,41804
2016-01-01,"Charleston, SC",45019,50157,55946,16.0,41718
2017-01-01,"Charleston, SC",45019,50578,56300,16.0,41635
2018-01-01,"Charleston, SC",45019,50983,56640,16.0,41555
2019-01-01,"Charleston, SC",45019,51371,56967,16.0,41478
